MUNICIPIO_COD;MREH0116;MREH0126;MREH0136;MREH0146;MREH0156;MREH0166;MREH0111;MREH0121;MREH0131;MREH0141;MREH0151;MREH0161;MREH0112;MREH0122;MREH0132;MREH0142;MREH0152;MREH0162;MREH0113;MREH0123;MREH0133;MREH0143;MREH0153;MREH0163;MREH0114;MREH0134;MREH0144;MREH0154;MREH0164;MREH0115;MREH0125;MREH0135;MREH0145;MREH0155;MREH0165;MREH02;MREH0316;MREH0326;MREH0336;MREH0346;MREH0356;MREH0366;MREH0311;MREH0321;MREH0331;MREH0341;MREH0351;MREH0361;MREH0312;MREH0322;MREH0332;MREH0342;MREH0352;MREH0362;MREH0313;MREH0323;MREH0333;MREH0343;MREH0353;MREH0363;MREH0314;MREH0334;MREH0344;MREH0354;MREH0364;MREH0315;MREH0325;MREH0335;MREH0345;MREH0355;MREH0365;MREH04
2406106;951;101;128;235;-1;-1;843;101;108;184;-1;-1;0;0;0;0;0;0;30;0;2;6;17;5;27;0;27;0;0;51;0;18;18;15;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2406155;331;0;-1;-1;-1;-1;133;0;52;20;61;0;0;0;0;0;0;0;57;0;-1;-1;-1;-1;0;0;0;0;0;141;0;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2406205;421;15;71;171;101;63;243;5;59;91;29;59;0;0;0;0;0;0;65;8;8;31;18;0;0;0;0;0;0;113;2;4;49;54;4;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2406304;471;2;149;177;143;0;148;0;48;43;57;0;0;0;0;0;0;0;53;0;7;21;25;0;0;0;0;0;0;270;2;94;113;61;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2406403;251;0;-1;-1;-1;0;172;0;-1;-1;-1;0;0;0;0;0;0;0;27;0;-1;-1;-1;0;0;0;0;0;0;52;0;-1;-1;-1;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2406502;779;0;130;279;205;165;679;0;121;247;160;151;0;0;0;0;0;0;76;0;7;19;36;14;7;0;0;7;0;17;0;2;13;2;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2406601;676;14;189;338;79;56;197;0;28;104;9;56;0;0;0;0;0;0;83;0;21;32;30;0;0;0;0;0;0;396;14;140;202;40;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2406700;609;3;52;397;142;15;334;3;38;205;73;15;0;0;0;0;0;0;94;0;0;60;34;0;48;8;40;0;0;133;0;6;92;35;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2406809;420;0;194;134;69;23;266;0;185;10;51;20;0;0;0;0;0;0;90;0;9;60;18;3;9;0;9;0;0;55;0;0;55;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2406908;134;0;14;49;48;23;107;0;6;45;33;23;0;0;0;0;0;0;27;0;8;4;15;0;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2407005;393;-1;-1;-1;-1;0;257;1;-1;-1;-1;0;0;0;0;0;0;0;39;-1;-1;-1;-1;0;0;0;0;0;0;97;-1;-1;-1;-1;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2407104;2116;0;-1;-1;-1;-1;995;0;-1;-1;-1;-1;0;0;0;0;0;0;398;0;-1;-1;-1;-1;107;0;107;0;0;616;0;-1;-1;-1;-1;Sim;7;0;0;0;7;0;2;0;0;0;2;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;Não
2407203;1263;17;182;603;399;62;935;16;158;383;326;52;80;0;0;80;0;0;129;0;7;77;42;3;0;0;0;0;0;119;1;17;63;31;7;Sim;5;0;0;3;2;0;2;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;Não
2407252;245;0;10;125;109;1;166;0;3;82;81;0;0;0;0;0;0;0;34;0;3;21;9;1;8;0;2;6;0;37;0;4;20;13;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2407302;369;0;112;107;67;83;195;0;58;30;24;83;0;0;0;0;0;0;32;0;3;15;14;0;0;0;0;0;0;142;0;51;62;29;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2407401;432;0;121;156;155;0;227;0;62;78;87;0;0;0;0;0;0;0;58;0;0;35;23;0;0;0;0;0;0;147;0;59;43;45;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2407500;971;26;239;361;286;59;235;18;38;97;48;34;0;0;0;0;0;0;60;0;2;23;20;15;0;0;0;0;0;676;8;199;241;218;10;Sim;24;0;12;8;3;1;6;0;3;3;0;0;0;0;0;0;0;0;5;0;0;1;3;1;0;0;0;0;0;13;0;9;4;0;0;Não
2407609;370;86;131;94;40;19;143;21;89;4;10;19;0;0;0;0;0;0;95;6;20;54;15;0;0;0;0;0;0;132;59;22;36;15;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2407708;571;0;0;370;128;73;291;0;0;165;53;73;0;0;0;0;0;0;73;0;0;54;19;0;0;0;0;0;0;207;0;0;151;56;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2407807;1209;75;216;368;485;65;461;5;134;161;129;32;0;0;0;0;0;0;160;5;8;55;78;14;0;0;0;0;0;588;65;74;152;278;19;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2407906;243;20;51;94;75;3;138;20;26;39;50;3;0;0;0;0;0;0;37;0;10;20;7;0;0;0;0;0;0;68;0;15;35;18;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2408003;5723;0;385;2084;2930;324;4703;0;375;1672;2332;324;0;0;0;0;0;0;529;0;0;42;487;0;224;0;177;47;0;267;0;10;193;64;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2408102;15083;11;1180;5342;8458;92;11475;0;957;3797;6643;78;0;0;0;0;0;0;718;0;31;263;417;7;17;1;16;0;0;2873;11;191;1266;1398;7;Sim;1197;1;412;635;149;0;90;0;14;46;30;0;1057;1;395;573;88;0;45;0;3;12;30;0;5;0;4;1;0;0;0;0;0;0;0;Não
2408201;1037;0;78;223;665;71;639;0;29;98;461;51;0;0;0;0;0;0;146;0;0;44;102;0;43;0;43;0;0;209;0;49;38;102;20;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2408300;1467;15;568;154;528;202;786;15;299;0;292;180;0;0;0;0;0;0;194;0;46;94;32;22;7;0;7;0;0;480;0;223;53;204;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim
2408409;262;4;49;96;87;26;105;1;34;38;14;18;0;0;0;0;0;0;78;3;4;32;32;7;28;11;17;0;0;51;0;0;9;41;1;Sim;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;Não
2408508;231;0;83;80;60;8;201;0;81;70;42;8;0;0;0;0;0;0;30;0;2;10;18;0;0;0;0;0;0;0;0;0;0;0;0;Sim;3;0;0;0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
2408607;297;0;56;132;86;23;131;0;25;42;52;12;0;0;0;0;0;0;62;0;14;32;12;4;0;0;0;0;0;104;0;17;58;22;7;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2408706;223;0;33;99;41;50;172;0;33;70;21;48;0;0;0;0;0;0;41;0;0;21;18;2;0;0;0;0;0;10;0;0;8;2;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2408805;369;0;63;176;125;5;189;0;34;85;65;5;0;0;0;0;0;0;55;0;5;40;10;0;0;0;0;0;0;125;0;24;51;50;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2408904;831;0;-1;-1;-1;-1;700;0;0;529;171;0;0;0;0;0;0;0;48;0;-1;-1;-1;-1;18;0;18;0;0;65;0;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2408953;754;0;63;346;345;0;345;0;28;173;144;0;0;0;0;0;0;0;108;0;0;44;64;0;0;0;0;0;0;301;0;35;129;137;0;Sim;18;2;10;6;0;0;5;1;2;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;12;1;8;3;0;0;Não
2409100;701;2;93;403;164;39;364;2;67;172;94;29;0;0;0;0;0;0;105;0;7;57;32;9;12;1;11;0;0;220;0;18;163;38;1;Sim;4;0;1;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;Não
2409209;423;3;133;197;90;0;139;3;63;40;33;0;0;0;0;0;0;0;110;0;10;70;30;0;0;0;0;0;0;174;0;60;87;27;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2409308;628;2;81;277;220;48;261;1;44;103;67;46;0;0;0;0;0;0;76;0;5;35;36;0;0;0;0;0;0;291;1;32;139;117;2;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim
2409332;337;0;26;203;44;64;192;0;13;98;20;61;0;0;0;0;0;0;68;0;8;53;6;1;0;0;0;0;0;77;0;5;52;18;2;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2409407;923;2;110;414;397;0;748;2;110;311;325;0;0;0;0;0;0;0;142;0;0;70;72;0;6;0;6;0;0;27;0;0;27;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2409506;430;2;90;192;80;66;215;2;48;104;7;54;0;0;0;0;0;0;63;0;4;40;7;12;0;0;0;0;0;152;0;38;48;66;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2409605;303;19;78;139;52;15;148;19;44;63;8;14;0;0;0;0;0;0;72;0;10;44;18;0;0;0;0;0;0;83;0;24;32;26;1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2409704;419;3;139;241;33;3;264;3;48;195;16;2;0;0;0;0;0;0;39;0;0;30;8;1;0;0;0;0;0;116;0;91;16;9;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2409803;1003;3;-1;-1;315;3;445;3;-1;-1;-1;3;0;0;0;0;0;0;65;0;0;-1;-1;0;0;0;0;0;0;493;0;-1;-1;-1;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2409902;480;0;140;180;100;60;360;0;100;120;80;60;0;0;0;0;0;0;50;0;0;30;20;0;0;0;0;0;0;70;0;40;30;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2410009;204;0;5;120;59;20;173;0;4;109;40;20;0;0;0;0;0;0;23;0;1;11;11;0;0;0;0;0;0;8;0;0;0;8;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2410108;778;0;225;252;183;118;443;0;113;163;87;80;0;0;0;0;0;0;120;0;44;35;35;6;0;0;0;0;0;215;0;68;54;61;32;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2410207;363;10;6;241;106;0;278;10;6;175;87;0;0;0;0;0;0;0;21;0;0;6;15;0;51;0;51;0;0;13;0;0;9;4;0;Sim;4;0;0;0;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;Não
2410256;372;16;37;224;95;0;273;14;28;164;67;0;0;0;0;0;0;0;36;2;4;22;8;0;8;0;5;3;0;55;0;5;33;17;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2410306;580;35;53;185;191;116;372;0;32;106;118;116;0;0;0;0;0;0;75;1;3;43;28;0;27;2;0;25;0;106;34;16;36;20;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2410405;587;0;88;284;155;60;278;0;48;92;78;60;0;0;0;0;0;0;57;0;10;21;26;0;0;0;0;0;0;252;0;30;171;51;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2410504;241;0;22;100;57;62;126;0;4;57;7;58;0;0;0;0;0;0;20;0;0;8;8;4;0;0;0;0;0;95;0;18;35;42;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2410603;291;0;46;120;64;61;141;0;8;61;20;52;0;0;0;0;0;0;15;0;0;10;4;1;0;0;0;0;0;135;0;38;49;40;8;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2410702;220;0;42;65;112;1;163;0;36;31;96;0;0;0;0;0;0;0;25;0;6;8;10;1;0;0;0;0;0;32;0;0;26;6;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2410801;312;2;41;109;157;3;240;2;39;81;115;3;0;0;0;0;0;0;46;0;1;16;29;0;0;0;0;0;0;26;0;1;12;13;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2410900;344;0;70;148;80;46;251;0;65;99;44;43;0;0;0;0;0;0;32;0;5;15;9;3;12;0;12;0;0;49;0;0;22;27;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2411007;268;0;23;133;112;0;176;0;10;87;79;0;32;0;12;20;0;0;46;0;0;26;20;0;0;0;0;0;0;14;0;1;0;13;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2411056;443;0;37;201;95;110;163;0;12;38;13;100;0;0;0;0;0;0;78;0;1;50;26;1;0;0;0;0;0;202;0;24;113;56;9;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2411106;350;0;53;194;46;57;182;0;21;95;20;46;0;0;0;0;0;0;63;0;12;34;10;7;0;0;0;0;0;105;0;20;65;16;4;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2411205;1122;13;244;531;283;51;621;13;135;299;147;27;0;0;0;0;0;0;202;0;44;100;48;10;25;0;0;25;0;274;0;65;132;63;14;Sim;13;0;2;6;3;2;6;0;2;2;1;1;0;0;0;0;0;0;7;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;Não
2411403;537;42;86;177;154;78;298;25;65;82;48;78;0;0;0;0;0;0;62;2;3;27;30;0;0;0;0;0;0;177;15;18;68;76;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2411429;256;25;39;97;81;14;179;14;33;70;52;10;0;0;0;0;0;0;25;1;1;5;14;4;12;0;12;0;0;40;10;5;10;15;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2411502;898;0;150;482;240;26;440;0;80;222;132;6;0;0;0;0;0;0;95;0;20;35;40;0;0;0;0;0;0;363;0;50;225;68;20;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2411601;396;22;101;156;117;0;135;3;34;49;49;0;0;0;0;0;0;0;68;0;18;31;19;0;17;0;17;0;0;176;19;49;59;49;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2411700;328;0;33;135;128;32;255;0;29;110;93;23;0;0;0;0;0;0;44;0;4;18;20;2;0;0;0;0;0;29;0;0;7;15;7;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2411809;281;0;-1;-1;-1;-1;197;0;-1;-1;-1;-1;0;0;0;0;0;0;-1;0;-1;-1;-1;-1;15;15;0;0;0;-1;0;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2411908;288;4;59;137;87;1;172;4;41;80;46;1;0;0;0;0;0;0;60;0;12;32;16;0;0;0;0;0;0;56;0;6;25;25;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2412005;2808;262;341;1248;957;0;1875;212;222;797;644;0;0;0;0;0;0;0;801;50;119;442;190;0;0;0;0;0;0;132;0;0;9;123;0;Sim;54;0;11;23;16;4;45;0;11;22;9;3;0;0;0;0;0;0;9;0;0;1;7;1;0;0;0;0;0;0;0;0;0;0;0;Não
2412104;315;2;27;128;84;74;234;0;19;97;57;61;0;0;0;0;0;0;49;1;7;21;16;4;0;0;0;0;0;32;1;1;10;11;9;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2412203;1638;0;-1;-1;-1;-1;854;0;-1;-1;532;-1;0;0;0;0;0;0;315;0;0;-1;-1;-1;92;0;92;0;0;377;0;0;-1;130;-1;Sim;7;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;Não
2412302;543;0;187;175;106;75;344;0;164;63;53;64;0;0;0;0;0;0;25;0;1;14;10;0;4;0;4;0;0;170;0;22;94;43;11;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2412401;285;1;22;128;111;23;198;0;17;76;84;21;3;0;0;3;0;0;55;1;5;33;15;1;11;0;9;2;0;18;0;0;7;10;1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim
2412500;799;0;91;320;388;0;651;0;81;222;348;0;0;0;0;0;0;0;89;0;10;56;23;0;10;0;0;10;0;49;0;0;42;7;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2412559;694;54;88;266;286;0;295;11;21;116;147;0;0;0;0;0;0;0;58;0;7;23;28;0;0;0;0;0;0;341;43;60;127;111;0;Sim;5;0;0;5;0;0;3;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;Não
2412609;710;0;56;304;170;180;350;0;8;131;36;175;0;0;0;0;0;0;122;0;0;82;40;0;44;0;2;42;0;194;0;48;89;52;5;Sim;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
2412708;345;0;33;122;136;54;217;0;33;88;67;29;0;0;0;0;0;0;41;0;0;6;27;8;0;0;0;0;0;87;0;0;28;42;17;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2412807;336;0;48;209;79;0;193;0;48;85;60;0;0;0;0;0;0;0;44;0;0;25;19;0;0;0;0;0;0;99;0;0;99;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2412906;614;1;89;308;196;20;359;0;40;175;124;20;0;0;0;0;0;0;32;0;0;21;11;0;0;0;0;0;0;223;1;49;112;61;0;Sim;5;0;0;1;4;0;3;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;Não
2413003;340;1;37;179;92;31;289;1;35;148;74;31;0;0;0;0;0;0;30;0;2;13;15;0;0;0;0;0;0;21;0;0;18;3;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413102;317;0;22;185;95;15;129;0;22;90;8;9;0;0;0;0;0;0;80;0;0;55;19;6;38;0;0;38;0;70;0;0;40;30;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413201;421;0;-1;-1;-1;-1;197;0;-1;-1;-1;-1;0;0;0;0;0;0;73;0;-1;-1;-1;-1;21;0;21;0;0;130;0;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413300;315;3;30;218;64;0;128;3;4;87;34;0;0;0;0;0;0;0;32;0;0;21;11;0;0;0;0;0;0;155;0;26;110;19;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413359;540;0;65;216;250;9;397;0;39;159;190;9;17;0;9;0;8;0;52;0;11;20;21;0;17;0;6;11;0;57;0;6;31;20;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413409;279;9;13;96;-1;-1;203;3;8;62;-1;-1;0;0;0;0;0;0;35;1;2;17;-1;-1;8;0;8;0;0;33;5;3;9;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413508;453;0;101;214;138;0;161;0;6;44;111;0;0;0;0;0;0;0;35;0;2;18;15;0;0;0;0;0;0;257;0;93;152;12;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413557;226;0;65;88;73;0;168;0;52;59;57;0;0;0;0;0;0;0;39;0;13;16;10;0;0;0;0;0;0;19;0;0;13;6;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413607;475;7;81;195;156;36;221;1;34;74;76;36;61;0;0;26;35;0;193;6;47;95;45;0;0;0;0;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413706;305;0;34;155;76;40;205;0;32;101;33;39;0;0;0;0;0;0;34;0;2;20;11;1;0;0;0;0;0;66;0;0;34;32;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413805;270;-1;-1;-1;-1;-1;113;-1;-1;-1;-1;-1;0;0;0;0;0;0;74;-1;-1;-1;-1;-1;0;0;0;0;0;83;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2413904;556;1;161;252;141;1;275;1;3;170;100;1;0;0;0;0;0;0;52;0;5;18;29;0;0;0;0;0;0;229;0;153;64;12;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2414001;558;1;84;224;165;84;424;0;61;157;122;84;0;0;0;0;0;0;57;1;7;39;10;0;0;0;0;0;0;77;0;16;28;33;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
2414100;446;0;0;297;107;42;273;0;0;172;80;21;0;0;0;0;0;0;32;0;0;4;7;21;0;0;0;0;0;141;0;0;121;20;0;Sim;4;0;0;2;2;0;1;0;0;0;1;0;0;0;0;0;0;0;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;Não
